"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"	"Condition"	"Well"
6	19	"C1C1 rho c1e1 pr15"	1289	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c19"
6	20	"C1C1 rho c1e1 pr15"	1356	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c20"
6	21	"C1C1 rho c1e1 pr15"	1335	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c21"
6	22	"C1C1 rho c1e1 pr15"	1376	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c22"
6	23	"C1C1 rho c1e1 pr15"	1265	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c23"
6	26	"C1C1 rho c1e1 pr16"	2568	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c26"
6	27	"C1C1 rho c1e1 pr16"	2623	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c27"
6	28	"C1C1 rho c1e1 pr16"	2572	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c28"
6	29	"C1C1 rho c1e1 pr16"	2576	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c29"
6	30	"C1C1 rho c1e1 pr16"	2589	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c30"
6	31	"C1C1 rho c1e1 pr16"	2595	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c31"
6	34	"C1C1 rho c1e1 pr17"	2546	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c34"
6	35	"C1C1 rho c1e1 pr17"	2627	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c35"
6	36	"C1C1 rho c1e1 pr17"	2629	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c36"
6	37	"C1C1 rho c1e1 pr17"	2574	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c37"
6	38	"C1C1 rho c1e1 pr17"	2713	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c38"
6	39	"C1C1 rho c1e1 pr17"	2648	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c39"
6	42	"C1C1 rho c1e1 pr18"	2653	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c42"
6	43	"C1C1 rho c1e1 pr18"	2610	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c43"
6	44	"C1C1 rho c1e1 pr18"	2661	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c44"
6	45	"C1C1 rho c1e1 pr18"	2660	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c45"
6	46	"C1C1 rho c1e1 pr18"	2738	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r6c46"
7	3	"C1C1 rho c1e1 pr13"	2864	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c3"
7	4	"C1C1 rho c1e1 pr13"	2664	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c4"
7	5	"C1C1 rho c1e1 pr13"	2705	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c5"
7	6	"C1C1 rho c1e1 pr13"	2365	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c6"
7	7	"C1C1 rho c1e1 pr13"	2430	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c7"
7	10	"C1C1 rho c1e1 pr14"	2470	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c10"
7	11	"C1C1 rho c1e1 pr14"	2434	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c11"
7	12	"C1C1 rho c1e1 pr14"	2484	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c12"
7	13	"C1C1 rho c1e1 pr14"	2469	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c13"
7	14	"C1C1 rho c1e1 pr14"	2349	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c14"
7	15	"C1C1 rho c1e1 pr14"	2494	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c15"
7	18	"C1C1 rho c1e1 pr15"	1330	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c18"
7	19	"C1C1 rho c1e1 pr15"	1357	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c19"
7	20	"C1C1 rho c1e1 pr15"	1367	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c20"
7	21	"C1C1 rho c1e1 pr15"	1324	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c21"
7	22	"C1C1 rho c1e1 pr15"	1354	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c22"
7	23	"C1C1 rho c1e1 pr15"	1338	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c23"
7	26	"C1C1 rho c1e1 pr16"	2502	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c26"
7	27	"C1C1 rho c1e1 pr16"	2555	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c27"
7	28	"C1C1 rho c1e1 pr16"	2493	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c28"
7	29	"C1C1 rho c1e1 pr16"	2536	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c29"
7	30	"C1C1 rho c1e1 pr16"	2552	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c30"
7	31	"C1C1 rho c1e1 pr16"	2594	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c31"
7	34	"C1C1 rho c1e1 pr17"	2623	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c34"
7	35	"C1C1 rho c1e1 pr17"	2719	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c35"
7	36	"C1C1 rho c1e1 pr17"	2723	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c36"
7	37	"C1C1 rho c1e1 pr17"	2702	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c37"
7	38	"C1C1 rho c1e1 pr17"	2724	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c38"
7	39	"C1C1 rho c1e1 pr17"	2666	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c39"
7	42	"C1C1 rho c1e1 pr18"	2667	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c42"
7	43	"C1C1 rho c1e1 pr18"	2630	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c43"
7	44	"C1C1 rho c1e1 pr18"	2651	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c44"
7	45	"C1C1 rho c1e1 pr18"	2675	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c45"
7	46	"C1C1 rho c1e1 pr18"	2711	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r7c46"
10	3	"C1C1 rho c1e1 pr25"	1841	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c3"
10	4	"C1C1 rho c1e1 pr25"	2062	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c4"
10	5	"C1C1 rho c1e1 pr25"	1966	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c5"
10	6	"C1C1 rho c1e1 pr25"	1827	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c6"
10	7	"C1C1 rho c1e1 pr25"	1900	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c7"
10	10	"C1C1 rho c1e1 pr26"	2471	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c10"
10	11	"C1C1 rho c1e1 pr26"	2393	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c11"
10	12	"C1C1 rho c1e1 pr26"	2411	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c12"
10	13	"C1C1 rho c1e1 pr26"	2399	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c13"
10	14	"C1C1 rho c1e1 pr26"	2476	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c14"
10	15	"C1C1 rho c1e1 pr26"	2377	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c15"
10	18	"C1C1 rho c1e1 pr27"	2498	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c18"
10	19	"C1C1 rho c1e1 pr27"	2464	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c19"
10	20	"C1C1 rho c1e1 pr27"	2526	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c20"
10	21	"C1C1 rho c1e1 pr27"	2475	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c21"
10	22	"C1C1 rho c1e1 pr27"	2463	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c22"
10	23	"C1C1 rho c1e1 pr27"	2427	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c23"
10	26	"C1C1 rho c1e1 pr28"	2406	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c26"
10	27	"C1C1 rho c1e1 pr28"	2412	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c27"
10	28	"C1C1 rho c1e1 pr28"	2365	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c28"
10	29	"C1C1 rho c1e1 pr28"	2342	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c29"
10	30	"C1C1 rho c1e1 pr28"	2505	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c30"
10	31	"C1C1 rho c1e1 pr28"	2563	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c31"
10	42	"C1C1 rho c1e1 pr30"	1613	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c42"
10	43	"C1C1 rho c1e1 pr30"	2677	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c43"
10	44	"C1C1 rho c1e1 pr30"	2667	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c44"
10	45	"C1C1 rho c1e1 pr30"	2678	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c45"
10	46	"C1C1 rho c1e1 pr30"	2726	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r10c46"
11	3	"C1C1 rho c1e1 pr25"	1903	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c3"
11	4	"C1C1 rho c1e1 pr25"	1865	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c4"
11	5	"C1C1 rho c1e1 pr25"	1955	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c5"
11	6	"C1C1 rho c1e1 pr25"	1920	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c6"
11	7	"C1C1 rho c1e1 pr25"	1810	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c7"
11	10	"C1C1 rho c1e1 pr26"	2356	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c10"
11	11	"C1C1 rho c1e1 pr26"	2588	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c11"
11	12	"C1C1 rho c1e1 pr26"	2337	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c12"
11	13	"C1C1 rho c1e1 pr26"	2394	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c13"
11	14	"C1C1 rho c1e1 pr26"	2328	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c14"
11	15	"C1C1 rho c1e1 pr26"	2366	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c15"
11	18	"C1C1 rho c1e1 pr27"	2510	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c18"
11	19	"C1C1 rho c1e1 pr27"	2337	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c19"
11	20	"C1C1 rho c1e1 pr27"	2409	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c20"
11	21	"C1C1 rho c1e1 pr27"	2404	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c21"
11	22	"C1C1 rho c1e1 pr27"	2415	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c22"
11	23	"C1C1 rho c1e1 pr27"	2429	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c23"
11	26	"C1C1 rho c1e1 pr28"	2310	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c26"
11	27	"C1C1 rho c1e1 pr28"	2367	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c27"
11	28	"C1C1 rho c1e1 pr28"	2431	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c28"
11	29	"C1C1 rho c1e1 pr28"	2432	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c29"
11	30	"C1C1 rho c1e1 pr28"	2452	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c30"
11	31	"C1C1 rho c1e1 pr28"	2519	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c31"
11	42	"C1C1 rho c1e1 pr30"	2704	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c42"
11	43	"C1C1 rho c1e1 pr30"	2593	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c43"
11	44	"C1C1 rho c1e1 pr30"	2654	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c44"
11	45	"C1C1 rho c1e1 pr30"	2698	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c45"
11	46	"C1C1 rho c1e1 pr30"	2756	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r11c46"
14	3	"C1C1 rho c1e1 pr37"	2586	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c3"
14	4	"C1C1 rho c1e1 pr37"	2499	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c4"
14	5	"C1C1 rho c1e1 pr37"	2509	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c5"
14	6	"C1C1 rho c1e1 pr37"	2550	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c6"
14	7	"C1C1 rho c1e1 pr37"	2461	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c7"
14	10	"C1C1 rho c1e1 pr38"	1829	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c10"
14	11	"C1C1 rho c1e1 pr38"	1891	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c11"
14	12	"C1C1 rho c1e1 pr38"	1887	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c12"
14	13	"C1C1 rho c1e1 pr38"	1878	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c13"
14	14	"C1C1 rho c1e1 pr38"	1911	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c14"
14	15	"C1C1 rho c1e1 pr38"	1828	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c15"
14	18	"C1C1 rho c1e1 pr39"	2345	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c18"
14	19	"C1C1 rho c1e1 pr39"	2371	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c19"
14	20	"C1C1 rho c1e1 pr39"	2378	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c20"
14	21	"C1C1 rho c1e1 pr39"	2376	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c21"
14	22	"C1C1 rho c1e1 pr39"	2353	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c22"
14	23	"C1C1 rho c1e1 pr39"	2409	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c23"
14	26	"C1C1 rho c1e1 pr40"	2336	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c26"
14	27	"C1C1 rho c1e1 pr40"	2441	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c27"
14	28	"C1C1 rho c1e1 pr40"	2455	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c28"
14	29	"C1C1 rho c1e1 pr40"	2377	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c29"
14	30	"C1C1 rho c1e1 pr40"	2529	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c30"
14	31	"C1C1 rho c1e1 pr40"	2662	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c31"
14	34	"C1C1 rho c1e1 pr41"	2695	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c34"
14	35	"C1C1 rho c1e1 pr41"	2779	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c35"
14	36	"C1C1 rho c1e1 pr41"	2765	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c36"
14	37	"C1C1 rho c1e1 pr41"	2696	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c37"
14	38	"C1C1 rho c1e1 pr41"	2711	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c38"
14	39	"C1C1 rho c1e1 pr41"	2666	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c39"
14	42	"C1C1 rho c1e1 pr42"	2601	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c42"
14	43	"C1C1 rho c1e1 pr42"	2617	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c43"
14	44	"C1C1 rho c1e1 pr42"	2684	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c44"
14	45	"C1C1 rho c1e1 pr42"	2675	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c45"
14	46	"C1C1 rho c1e1 pr42"	2790	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r14c46"
15	3	"C1C1 rho c1e1 pr37"	2604	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c3"
15	4	"C1C1 rho c1e1 pr37"	2664	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c4"
15	5	"C1C1 rho c1e1 pr37"	2510	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c5"
15	6	"C1C1 rho c1e1 pr37"	2352	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c6"
15	7	"C1C1 rho c1e1 pr37"	2366	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c7"
15	10	"C1C1 rho c1e1 pr38"	1883	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c10"
15	11	"C1C1 rho c1e1 pr38"	1803	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c11"
15	12	"C1C1 rho c1e1 pr38"	1822	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c12"
15	13	"C1C1 rho c1e1 pr38"	1723	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c13"
15	14	"C1C1 rho c1e1 pr38"	1790	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c14"
15	15	"C1C1 rho c1e1 pr38"	1814	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c15"
15	18	"C1C1 rho c1e1 pr39"	2427	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c18"
15	19	"C1C1 rho c1e1 pr39"	2412	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c19"
15	20	"C1C1 rho c1e1 pr39"	2412	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c20"
15	21	"C1C1 rho c1e1 pr39"	2349	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c21"
15	22	"C1C1 rho c1e1 pr39"	2409	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c22"
15	23	"C1C1 rho c1e1 pr39"	2411	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c23"
15	26	"C1C1 rho c1e1 pr40"	2327	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c26"
15	27	"C1C1 rho c1e1 pr40"	2391	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c27"
15	28	"C1C1 rho c1e1 pr40"	2428	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c28"
15	29	"C1C1 rho c1e1 pr40"	2430	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c29"
15	30	"C1C1 rho c1e1 pr40"	2430	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c30"
15	31	"C1C1 rho c1e1 pr40"	2508	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c31"
15	34	"C1C1 rho c1e1 pr41"	2584	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c34"
15	35	"C1C1 rho c1e1 pr41"	2680	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c35"
15	36	"C1C1 rho c1e1 pr41"	2672	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c36"
15	37	"C1C1 rho c1e1 pr41"	2659	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c37"
15	38	"C1C1 rho c1e1 pr41"	2673	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c38"
15	39	"C1C1 rho c1e1 pr41"	2594	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c39"
15	42	"C1C1 rho c1e1 pr42"	2553	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c42"
15	43	"C1C1 rho c1e1 pr42"	2581	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c43"
15	44	"C1C1 rho c1e1 pr42"	2822	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c44"
15	45	"C1C1 rho c1e1 pr42"	2603	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c45"
15	46	"C1C1 rho c1e1 pr42"	2770	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r15c46"
18	3	"C1C1 rho c1e1 pr49"	1860	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c3"
18	4	"C1C1 rho c1e1 pr49"	2028	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c4"
18	5	"C1C1 rho c1e1 pr49"	1819	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c5"
18	6	"C1C1 rho c1e1 pr49"	1767	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c6"
18	7	"C1C1 rho c1e1 pr49"	1746	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c7"
18	10	"C1C1 rho c1e1 pr50"	2484	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c10"
18	11	"C1C1 rho c1e1 pr50"	2445	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c11"
18	12	"C1C1 rho c1e1 pr50"	2402	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c12"
18	13	"C1C1 rho c1e1 pr50"	2395	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c13"
18	14	"C1C1 rho c1e1 pr50"	2415	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c14"
18	15	"C1C1 rho c1e1 pr50"	2493	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c15"
18	18	"C1C1 rho c1e1 pr51"	2347	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c18"
18	19	"C1C1 rho c1e1 pr51"	2375	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c19"
18	20	"C1C1 rho c1e1 pr51"	2439	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c20"
18	21	"C1C1 rho c1e1 pr51"	2413	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c21"
18	22	"C1C1 rho c1e1 pr51"	2340	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c22"
18	23	"C1C1 rho c1e1 pr51"	2411	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c23"
18	26	"C1C1 rho c1e1 pr52"	2382	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c26"
18	27	"C1C1 rho c1e1 pr52"	2391	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c27"
18	28	"C1C1 rho c1e1 pr52"	2337	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c28"
18	29	"C1C1 rho c1e1 pr52"	2342	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c29"
18	30	"C1C1 rho c1e1 pr52"	2406	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c30"
18	31	"C1C1 rho c1e1 pr52"	2407	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c31"
18	34	"C1C1 rho c1e1 pr53"	2589	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c34"
18	35	"C1C1 rho c1e1 pr53"	2586	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c35"
18	36	"C1C1 rho c1e1 pr53"	2586	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c36"
18	37	"C1C1 rho c1e1 pr53"	2632	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c37"
18	38	"C1C1 rho c1e1 pr53"	2562	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c38"
18	39	"C1C1 rho c1e1 pr53"	2533	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c39"
18	42	"C1C1 rho c1e1 pr54"	1488	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c42"
18	43	"C1C1 rho c1e1 pr54"	2548	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c43"
18	44	"C1C1 rho c1e1 pr54"	2617	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c44"
18	45	"C1C1 rho c1e1 pr54"	2785	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c45"
18	46	"C1C1 rho c1e1 pr54"	2843	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r18c46"
19	3	"C1C1 rho c1e1 pr49"	1900	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c3"
19	4	"C1C1 rho c1e1 pr49"	1787	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c4"
19	5	"C1C1 rho c1e1 pr49"	1894	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c5"
19	6	"C1C1 rho c1e1 pr49"	1905	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c6"
19	7	"C1C1 rho c1e1 pr49"	1834	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c7"
19	10	"C1C1 rho c1e1 pr50"	2333	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c10"
19	11	"C1C1 rho c1e1 pr50"	2454	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c11"
19	12	"C1C1 rho c1e1 pr50"	2359	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c12"
19	13	"C1C1 rho c1e1 pr50"	2337	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c13"
19	14	"C1C1 rho c1e1 pr50"	2383	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c14"
19	15	"C1C1 rho c1e1 pr50"	2395	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c15"
19	18	"C1C1 rho c1e1 pr51"	2403	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c18"
19	19	"C1C1 rho c1e1 pr51"	2303	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c19"
19	20	"C1C1 rho c1e1 pr51"	2306	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c20"
19	21	"C1C1 rho c1e1 pr51"	2382	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c21"
19	22	"C1C1 rho c1e1 pr51"	2339	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c22"
19	23	"C1C1 rho c1e1 pr51"	2401	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c23"
19	26	"C1C1 rho c1e1 pr52"	2383	"YPEG"	80.5	"37"	"1"	"YPEG_37"	"r19c26"
