"Row"	"Column"	"Gene"	"Media"	"Temp"	"Array"	"Condition"	"Well"	"CC"	"R"	"MinSize"	"Corr"
22	36	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c36"	1959.6582916923	0.0630529096307361	409.044881636647	0.994245629270678
22	37	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c37"	1902.26383249615	0.0641528638701571	383.627763138442	0.994244285993813
22	38	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c38"	1963.41045553784	0.0622415125334736	414.474464077171	0.993780633485958
22	39	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c39"	1996.49359213183	0.0625026870808739	426.564610400246	0.993850515819625
22	42	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c42"	2019.21626304509	0.060729637276883	436.04087785258	0.994657250073836
22	43	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c43"	2184.47222260796	0.0575167001743792	472.149736206884	0.992440719221773
22	44	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c44"	2128.77177867387	0.0568721986580215	459.268200426605	0.993003644260181
22	45	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c45"	2011.63046925451	0.0599465762641256	420.36531419234	0.994142144629387
22	46	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r22c46"	2043.69645559654	0.0591654246150626	422.09368825388	0.993808995735168
23	3	"C1C1 rho c1e1 pr61"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c3"	2789.21721547314	0.0481271791562029	384.268631403749	0.996939647970934
23	4	"C1C1 rho c1e1 pr61"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c4"	2641.46613820191	0.04928242056414	370.619604146677	0.99707479305204
23	5	"C1C1 rho c1e1 pr61"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c5"	2487.98743436915	0.0504782900379566	347.694868371418	0.997482713011818
23	6	"C1C1 rho c1e1 pr61"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c6"	2799.09304639798	0.0501980919878803	473.224190212518	0.996463907628618
23	7	"C1C1 rho c1e1 pr61"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c7"	2666.53092040201	0.0512707452333431	438.462342921614	0.996819002423934
23	10	"C1C1 rho c1e1 pr62"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c10"	2576.77733696641	0.0538203977530041	425.772316188505	0.996545499006042
23	11	"C1C1 rho c1e1 pr62"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c11"	2558.00330092131	0.0541870637756153	428.305652431325	0.997317889739504
23	12	"C1C1 rho c1e1 pr62"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c12"	2518.93216690524	0.054287189467737	412.561522926428	0.997496624807179
23	13	"C1C1 rho c1e1 pr62"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c13"	2457.60491589517	0.0552998529870571	390.62091029736	0.997241181638949
23	14	"C1C1 rho c1e1 pr62"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c14"	2577.94784637264	0.0547704901238036	428.757333079212	0.997328018158465
23	15	"C1C1 rho c1e1 pr62"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c15"	2634.53226002359	0.0546350405965199	454.979391064922	0.997194366856804
23	18	"C1C1 rho c1e1 pr63"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c18"	2540.54108857044	0.0553967910118562	435.527298174204	0.996956915925646
23	19	"C1C1 rho c1e1 pr63"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c19"	2467.13932673121	0.0565862419297467	404.59526609627	0.997306989923748
23	20	"C1C1 rho c1e1 pr63"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c20"	2601.29072393496	0.0548243247990617	449.578545032814	0.997243818200459
23	21	"C1C1 rho c1e1 pr63"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c21"	2523.41640368874	0.0559462560385279	420.849609475082	0.997206658490374
23	22	"C1C1 rho c1e1 pr63"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c22"	2537.29943992317	0.0562410284327759	424.506125242196	0.997033501311487
23	23	"C1C1 rho c1e1 pr63"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c23"	2516.2615574809	0.0559699460049342	418.62344605683	0.997058231487329
23	26	"C1C1 rho c1e1 pr64"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c26"	2616.36697479577	0.055299696742611	447.212254691391	0.996689806691511
23	27	"C1C1 rho c1e1 pr64"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c27"	2697.21330196049	0.0545081822581503	464.764398638871	0.99693813118951
23	28	"C1C1 rho c1e1 pr64"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c28"	2645.56540375837	0.0549147056275975	441.141035784926	0.997189283561903
23	29	"C1C1 rho c1e1 pr64"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c29"	2700.12369992062	0.0528190506492657	480.021971470519	0.997497718143081
23	30	"C1C1 rho c1e1 pr64"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c30"	2724.71573053575	0.0541559712378641	468.227185482191	0.996823331426097
23	31	"C1C1 rho c1e1 pr64"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c31"	2647.00662485066	0.0548452669159916	439.109320748153	0.997116867434136
23	34	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c34"	1977.98633225092	0.0641812071366078	411.45602915366	0.99367775328236
23	35	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c35"	1976.03128675812	0.0632347752825438	414.770229883181	0.994310986061395
23	36	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c36"	1997.19722416624	0.062748687699303	423.093921521407	0.993973967084892
23	37	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c37"	2002.37012130451	0.0628731938349604	427.474188224349	0.993551154787444
23	38	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c38"	2068.10862385296	0.0626350927676023	452.910857067918	0.993444748216093
23	39	"C1C1 rho c1e1 pr65"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c39"	2005.76943593972	0.0621277968790319	428.79484450447	0.994243106564911
23	42	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c42"	2093.16476354555	0.059143213682998	454.764663404474	0.993279029169811
23	43	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c43"	1963.54026888307	0.0610799499365334	404.292411613895	0.993429619665585
23	44	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c44"	2138.03050958598	0.0547484907098097	444.694553784112	0.992875923751717
23	45	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c45"	2076.11339677162	0.0600334068080015	443.518414920342	0.99299638873445
23	46	"C1C1 rho c1e1 pr66"	"YPEG"	"37"	"1"	"YPEG_37"	"r23c46"	2010.72431500668	0.0594344265929947	409.457189760736	0.993992252290782
26	3	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c3"	2608.10617915899	0.0441649694311523	350.976820852384	0.996547671981203
26	4	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c4"	2501.39239215602	0.0448226501420515	359.826670882027	0.997013275061552
26	5	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c5"	2525.93512780471	0.0456918720173842	385.589365198206	0.996798617121503
26	6	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c6"	2573.25095297327	0.0453689778276383	435.170364781232	0.996898234682753
26	7	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c7"	2295.91846594599	0.0484792462910727	354.805449704946	0.997452726528785
26	10	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c10"	1888.07755348931	0.0616240716264224	394.674031708807	0.994542117287842
26	11	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c11"	1908.70378510484	0.0614242837997292	402.011309977467	0.99446216157286
26	12	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c12"	1899.50260936821	0.0612417876174025	403.7532126684	0.994596357460271
26	13	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c13"	1929.43726179669	0.0621750668727564	406.196428949685	0.994238533332819
26	14	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c14"	1897.74989203923	0.0625131546528029	394.117087877726	0.994193271964844
26	15	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c15"	2012.69943422749	0.0622979733709549	441.54937800878	0.993602194146223
26	18	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c18"	2584.47752586586	0.054099702865723	426.685251904461	0.996924806194622
26	19	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c19"	2600.82679853015	0.0535113362928331	431.174432166855	0.997161460488319
26	20	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c20"	2571.37303236512	0.0537995633599248	420.929183657073	0.997418517868164
26	21	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c21"	2551.78585549198	0.0539069849250507	413.769719583621	0.997426441682699
26	22	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c22"	2550.91587641462	0.0541922531004742	412.971777912662	0.997668795549966
26	23	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c23"	2536.72271170758	0.053745010237249	407.451207186192	0.997686000445243
26	26	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c26"	1928.73839097111	0.0618384422825372	403.335425533607	0.995048013181485
26	27	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c27"	1862.46243372672	0.0626446006338873	370.422282060408	0.995031765982674
26	28	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c28"	1971.37925131525	0.063182353498943	402.093540677495	0.993997628055236
26	29	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c29"	1867.11811317645	0.0635196923975878	362.670224563787	0.994730814025637
26	30	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c30"	2054.5661135769	0.0629180316845046	432.949065064025	0.993448422492486
26	31	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c31"	1871.83840637128	0.0640339736473481	360.867654814791	0.99466740023916
26	34	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c34"	2671.42909860601	0.053304815557785	452.448526722579	0.996771006653167
26	35	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c35"	2622.27247626297	0.0541982626357258	439.794950048315	0.996596303869941
26	36	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c36"	2686.88993217426	0.0522209208261609	485.045124617422	0.99677829706061
26	37	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c37"	2551.23889120832	0.0538712498511474	418.418507706888	0.996928513686926
26	38	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c38"	2682.09914765979	0.0524667601814248	461.295605444318	0.997089090112193
26	39	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c39"	2701.57846219183	0.0530999412558823	460.05116667725	0.996844554378535
26	42	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c42"	2689.55834511318	0.0525896419364515	465.464411796105	0.996318079714919
26	43	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c43"	2712.29057285535	0.0506496348498696	470.412957054165	0.996343027186474
26	44	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c44"	2853.96061815491	0.049681430217717	478.890387097823	0.995963070020806
26	45	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c45"	2856.39054480047	0.049043122731458	463.323899428006	0.995789481299565
26	46	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r26c46"	2966.11105622253	0.0473963991078011	463.782697249227	0.99625552472821
27	3	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c3"	2753.65404024804	0.0428731100120526	392.966922737047	0.996564359594752
27	4	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c4"	2522.34828008624	0.0447376937161159	363.419879801139	0.996701543170046
27	5	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c5"	2555.12307488413	0.0449808986418727	385.450266796216	0.996967480590134
27	6	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c6"	2414.16806681647	0.0462169070388629	365.619360674936	0.997124346412597
27	7	"C1C1 rho c1e1 pr73"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c7"	2487.63701783059	0.046491719175258	403.263209878687	0.996853725543013
27	10	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c10"	1990.28092117129	0.061207768013482	435.310701974032	0.993723762038823
27	11	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c11"	1965.51687776018	0.0607891376555842	431.49679214436	0.993821577490485
27	12	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c12"	1966.72804329447	0.0611129470469084	431.919453775748	0.994277817796783
27	13	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c13"	1888.39653675539	0.0609240376586282	401.002415326935	0.994261389226657
27	14	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c14"	1866.82378692954	0.0628223652396974	383.895052274635	0.994313840157882
27	15	"C1C1 rho c1e1 pr74"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c15"	1942.00510036977	0.0622509135908718	419.321641281146	0.994559641041089
27	18	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c18"	2592.96075494857	0.0533053466007069	426.532374429786	0.997513503267896
27	19	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c19"	2645.09719911548	0.0532441775520393	445.514481567017	0.997078149488076
27	20	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c20"	2492.82603443275	0.0532063940297508	392.104724808152	0.997783879750547
27	21	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c21"	2601.24100194833	0.0535537668884726	418.21020565743	0.997518017466415
27	22	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c22"	2656.75521349064	0.053033454681546	440.612048669768	0.997486194890558
27	23	"C1C1 rho c1e1 pr75"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c23"	2538.92487927316	0.0534183412343281	395.689218212264	0.997484105933251
27	26	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c26"	1823.25688479118	0.061704449636526	366.718806359343	0.995116514388076
27	27	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c27"	1831.54467223066	0.0624121668862244	361.126047740669	0.995370741131949
27	28	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c28"	1931.04506324464	0.0628403321425374	384.911110217795	0.994410159242558
27	29	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c29"	1973.45788516925	0.0621654880803463	423.591402477492	0.994001476866507
27	30	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c30"	1985.98056933291	0.0574513796832555	397.870891073966	0.993927022374262
27	31	"C1C1 rho c1e1 pr76"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c31"	1978.47945154904	0.0636934711210907	399.269921350794	0.993665818842373
27	34	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c34"	2699.80312310268	0.0524396913634341	465.19808966317	0.997342636685634
27	35	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c35"	2701.17672617008	0.0527344137719876	459.682953654704	0.996624803800295
27	36	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c36"	2663.26225848882	0.0529541925275649	452.628061300388	0.99657165035044
27	37	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c37"	2589.09517821497	0.0532680542132819	428.463059780861	0.996697081142049
27	38	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c38"	2623.96473568031	0.0530022542070444	438.811759016213	0.996865007482266
27	39	"C1C1 rho c1e1 pr77"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c39"	2536.10207487118	0.0530441976984812	411.427508104895	0.997178314531526
27	42	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c42"	2674.81391223283	0.0514214192409835	457.431144918645	0.996765276503241
27	43	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c43"	2738.87920577434	0.050850371700655	463.333778341893	0.995948251898948
27	44	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c44"	2749.10476522772	0.0504442413873654	449.955879454958	0.996314039488792
27	45	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c45"	2860.42902558678	0.0483814533937748	463.716930015797	0.995781655747765
27	46	"C1C1 rho c1e1 pr78"	"YPEG"	"37"	"1"	"YPEG_37"	"r27c46"	2908.70466321002	0.0476412355635098	441.814699123079	0.996392468164098
30	3	"C1C1 rho c1e1 pr85"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c3"	1696.51777781221	0.0582549010178494	310.479404182697	0.995047853165604
30	4	"C1C1 rho c1e1 pr85"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c4"	1857.53290632158	0.0587340889325408	369.766427766417	0.99406978185599
30	5	"C1C1 rho c1e1 pr85"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c5"	1752.09987085575	0.0608246470815844	331.187688007386	0.993785164243823
30	6	"C1C1 rho c1e1 pr85"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c6"	1819.28294169746	0.060926216433953	354.534952762092	0.993599587639383
30	7	"C1C1 rho c1e1 pr85"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c7"	1871.07627703921	0.0608872261860381	382.113446493639	0.993036366174357
30	10	"C1C1 rho c1e1 pr86"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c10"	2712.79542094655	0.0506782020988184	432.421618049895	0.996411840802172
30	11	"C1C1 rho c1e1 pr86"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c11"	2705.92589862064	0.0506607767287213	434.910473972109	0.99706091198193
30	12	"C1C1 rho c1e1 pr86"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c12"	2464.05211100297	0.0515347291083855	361.28248491024	0.997612325825085
30	13	"C1C1 rho c1e1 pr86"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c13"	2510.30468433088	0.0514278440331606	376.444448919142	0.997743714477726
30	14	"C1C1 rho c1e1 pr86"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c14"	2503.65924209352	0.0518882075882182	371.143640317476	0.997805692429547
30	15	"C1C1 rho c1e1 pr86"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c15"	2493.01242397478	0.0517953507248556	371.332004924444	0.998151856080713
30	18	"C1C1 rho c1e1 pr87"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c18"	2466.26018971253	0.0519634718939756	357.504926556307	0.997931262650797
30	19	"C1C1 rho c1e1 pr87"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c19"	2412.75847751275	0.0522774615929243	342.639186307459	0.998249458130206
30	20	"C1C1 rho c1e1 pr87"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c20"	2394.44848275475	0.0523619131855328	339.152608670873	0.998332742777972
30	21	"C1C1 rho c1e1 pr87"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c21"	2467.39318887099	0.0521857998613033	359.79860546574	0.998057801559652
30	22	"C1C1 rho c1e1 pr87"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c22"	2461.85653812042	0.0525999719677045	356.670060253619	0.998110279868149
30	23	"C1C1 rho c1e1 pr87"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c23"	2404.27887650784	0.052199089144669	343.892678046056	0.998442327973385
30	26	"C1C1 rho c1e1 pr88"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c26"	2440.80737651595	0.0519610155574842	341.038318687514	0.998521187451286
30	27	"C1C1 rho c1e1 pr88"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c27"	2465.46546828741	0.0521460931000776	345.50858604089	0.998357056993515
30	28	"C1C1 rho c1e1 pr88"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c28"	2460.76376920271	0.0526500800387414	342.632861750619	0.998230863093779
30	29	"C1C1 rho c1e1 pr88"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c29"	2465.16636032808	0.0521973476519804	349.29643904699	0.998333316277279
30	30	"C1C1 rho c1e1 pr88"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c30"	2443.59922745672	0.0532190090403509	338.334843378954	0.998195659823666
30	31	"C1C1 rho c1e1 pr88"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c31"	2469.57702211252	0.0529328862968236	348.949412075697	0.997817359347772
30	34	"C1C1 rho c1e1 pr89"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c34"	2474.58448504533	0.0533889970711593	356.934185033227	0.997652578135509
30	35	"C1C1 rho c1e1 pr89"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c35"	2511.45504691235	0.052394956316026	372.203182074761	0.997947875697274
30	36	"C1C1 rho c1e1 pr89"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c36"	2523.06956656289	0.0531033951668364	366.364627252467	0.997551157251661
30	37	"C1C1 rho c1e1 pr89"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c37"	2497.26056429782	0.0530863326524451	361.834022558695	0.997585238300735
30	38	"C1C1 rho c1e1 pr89"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c38"	2527.42178912776	0.0524286314453939	372.717187788454	0.997381682236828
30	39	"C1C1 rho c1e1 pr89"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c39"	2515.9641719237	0.0515945033990187	369.120117497412	0.997874423421188
30	42	"C1C1 rho c1e1 pr90"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c42"	2510.75907548238	0.0515505575413281	371.684759789609	0.997080527718812
30	43	"C1C1 rho c1e1 pr90"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c43"	2615.52186194696	0.0509816632064748	393.784737799766	0.99638151591108
30	44	"C1C1 rho c1e1 pr90"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c44"	2618.08170153675	0.050127149061333	385.434751564285	0.996549424370876
30	45	"C1C1 rho c1e1 pr90"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c45"	2754.32553501702	0.0495183491104325	416.937211610002	0.996447702794084
30	46	"C1C1 rho c1e1 pr90"	"YPEG"	"37"	"1"	"YPEG_37"	"r30c46"	2740.93909634534	0.0483701765801016	386.328209592978	0.996318889020961
