FileName	Array	Media	Temperature	TimePoint	TimePointByHour
test_-05-25-17_18-09-33.JPG	4	YPD	37	6	28.5
test_-05-25-17_18-09-45.JPG	5	YPD	37	6	28.5
test_-05-25-17_18-09-57.JPG	6	YPD	37	6	28.5
test_-05-25-17_18-10-37.JPG	1	YPEG	37	6	28.5
test_-05-25-17_18-10-50.JPG	2	YPEG	37	6	28.5
test_-05-25-17_18-11-03.JPG	3	YPEG	37	6	28.5
test_-05-25-17_18-11-15.JPG	4	YPEG	37	6	28.5
test_-05-25-17_18-11-27.JPG	5	YPEG	37	6	28.5
test_-05-25-17_18-11-40.JPG	6	YPEG	37	6	28.5
test_-05-25-17_18-12-03.JPG	1	SOE	37	6	28.5
test_-05-25-17_18-12-15.JPG	2	SOE	37	6	28.5
test_-05-25-17_18-12-28.JPG	3	SOE	37	6	28.5
test_-05-25-17_18-12-40.JPG	4	SOE	37	6	28.5
test_-05-25-17_18-12-52.JPG	5	SOE	37	6	28.5
test_-05-25-17_18-13-11.JPG	6	SOE	37	6	28.5
test_-05-25-17_21-45-47.JPG	1	YPD	30	7	32.5
test_-05-25-17_21-46-03.JPG	2	YPD	30	7	32.5
test_-05-25-17_21-46-21.JPG	3	YPD	30	7	32.5
test_-05-25-17_21-46-38.JPG	4	YPD	30	7	32.5
test_-05-25-17_21-46-53.JPG	5	YPD	30	7	32.5
test_-05-25-17_21-47-11.JPG	6	YPD	30	7	32.5
test_-05-25-17_21-47-26.JPG	1	YPEG	30	7	32.5
test_-05-25-17_21-47-42.JPG	2	YPEG	30	7	32.5
test_-05-25-17_21-47-57.JPG	3	YPEG	30	7	32.5
test_-05-25-17_21-48-12.JPG	4	YPEG	30	7	32.5
test_-05-25-17_21-48-27.JPG	5	YPEG	30	7	32.5
test_-05-25-17_21-48-42.JPG	6	YPEG	30	7	32.5
test_-05-25-17_21-49-15.JPG	1	SOE	30	7	32.5
test_-05-25-17_21-49-31.JPG	2	SOE	30	7	32.5
test_-05-25-17_21-49-52.JPG	3	SOE	30	7	32.5
test_-05-25-17_21-50-07.JPG	4	SOE	30	7	32.5
test_-05-25-17_21-50-23.JPG	5	SOE	30	7	32.5
test_-05-25-17_21-50-39.JPG	6	SOE	30	7	32.5
test_-05-25-17_21-56-20.JPG	1	YPD	37	7	32.5
test_-05-25-17_21-56-37.JPG	2	YPD	37	7	32.5
