"Row"	"Column"	"Gene"
27	29	"C1C1 rho c1e1 pr76"
27	30	"C1C1 rho c1e1 pr76"
27	31	"C1C1 rho c1e1 pr76"
27	32	"C1C1 rho c1e1 pr76"
27	33	"C1C1 rho c1e1 pr77"
27	34	"C1C1 rho c1e1 pr77"
27	35	"C1C1 rho c1e1 pr77"
27	36	"C1C1 rho c1e1 pr77"
27	37	"C1C1 rho c1e1 pr77"
27	38	"C1C1 rho c1e1 pr77"
27	39	"C1C1 rho c1e1 pr77"
27	40	"C1C1 rho c1e1 pr77"
27	41	"C1C1 rho c1e1 pr78"
27	42	"C1C1 rho c1e1 pr78"
27	43	"C1C1 rho c1e1 pr78"
27	44	"C1C1 rho c1e1 pr78"
27	45	"C1C1 rho c1e1 pr78"
27	46	"C1C1 rho c1e1 pr78"
27	47	"C1C1 rho c1e1 pr78"
27	48	"C1C1 rho c1e1 pr78"
28	1	"C1C1 rho c1e1 pr73"
28	2	"C1C1 rho c1e1 pr73"
28	3	"C1C1 rho c1e1 pr73"
28	4	"C1C1 rho c1e1 pr73"
28	5	"C1C1 rho c1e1 pr73"
28	6	"C1C1 rho c1e1 pr73"
28	7	"C1C1 rho c1e1 pr73"
28	8	"C1C1 rho c1e1 pr73"
28	9	"C1C1 rho c1e1 pr74"
28	10	"C1C1 rho c1e1 pr74"
28	11	"C1C1 rho c1e1 pr74"
28	12	"C1C1 rho c1e1 pr74"
28	13	"C1C1 rho c1e1 pr74"
28	14	"C1C1 rho c1e1 pr74"
28	15	"C1C1 rho c1e1 pr74"
28	16	"C1C1 rho c1e1 pr74"
28	17	"C1C1 rho c1e1 pr75"
28	18	"C1C1 rho c1e1 pr75"
28	19	"C1C1 rho c1e1 pr75"
28	20	"C1C1 rho c1e1 pr75"
28	21	"C1C1 rho c1e1 pr75"
28	22	"C1C1 rho c1e1 pr75"
28	23	"C1C1 rho c1e1 pr75"
28	24	"C1C1 rho c1e1 pr75"
28	25	"C1C1 rho c1e1 pr76"
28	26	"C1C1 rho c1e1 pr76"
28	27	"C1C1 rho c1e1 pr76"
28	28	"C1C1 rho c1e1 pr76"
28	29	"C1C1 rho c1e1 pr76"
28	30	"C1C1 rho c1e1 pr76"
28	31	"C1C1 rho c1e1 pr76"
28	32	"C1C1 rho c1e1 pr76"
28	33	"C1C1 rho c1e1 pr77"
28	34	"C1C1 rho c1e1 pr77"
28	35	"C1C1 rho c1e1 pr77"
28	36	"C1C1 rho c1e1 pr77"
28	37	"C1C1 rho c1e1 pr77"
28	38	"C1C1 rho c1e1 pr77"
28	39	"C1C1 rho c1e1 pr77"
28	40	"C1C1 rho c1e1 pr77"
28	41	"C1C1 rho c1e1 pr78"
28	42	"C1C1 rho c1e1 pr78"
28	43	"C1C1 rho c1e1 pr78"
28	44	"C1C1 rho c1e1 pr78"
28	45	"C1C1 rho c1e1 pr78"
28	46	"C1C1 rho c1e1 pr78"
28	47	"C1C1 rho c1e1 pr78"
28	48	"C1C1 rho c1e1 pr78"
29	1	"C1C1 rho c1e1 pr85"
29	2	"C1C1 rho c1e1 pr85"
29	3	"C1C1 rho c1e1 pr85"
29	4	"C1C1 rho c1e1 pr85"
29	5	"C1C1 rho c1e1 pr85"
29	6	"C1C1 rho c1e1 pr85"
29	7	"C1C1 rho c1e1 pr85"
29	8	"C1C1 rho c1e1 pr85"
29	9	"C1C1 rho c1e1 pr86"
29	10	"C1C1 rho c1e1 pr86"
29	11	"C1C1 rho c1e1 pr86"
29	12	"C1C1 rho c1e1 pr86"
29	13	"C1C1 rho c1e1 pr86"
29	14	"C1C1 rho c1e1 pr86"
29	15	"C1C1 rho c1e1 pr86"
29	16	"C1C1 rho c1e1 pr86"
29	17	"C1C1 rho c1e1 pr87"
29	18	"C1C1 rho c1e1 pr87"
29	19	"C1C1 rho c1e1 pr87"
29	20	"C1C1 rho c1e1 pr87"
29	21	"C1C1 rho c1e1 pr87"
29	22	"C1C1 rho c1e1 pr87"
29	23	"C1C1 rho c1e1 pr87"
29	24	"C1C1 rho c1e1 pr87"
29	25	"C1C1 rho c1e1 pr88"
29	26	"C1C1 rho c1e1 pr88"
29	27	"C1C1 rho c1e1 pr88"
29	28	"C1C1 rho c1e1 pr88"
29	29	"C1C1 rho c1e1 pr88"
29	30	"C1C1 rho c1e1 pr88"
29	31	"C1C1 rho c1e1 pr88"
29	32	"C1C1 rho c1e1 pr88"
29	33	"C1C1 rho c1e1 pr89"
29	34	"C1C1 rho c1e1 pr89"
29	35	"C1C1 rho c1e1 pr89"
29	36	"C1C1 rho c1e1 pr89"
29	37	"C1C1 rho c1e1 pr89"
29	38	"C1C1 rho c1e1 pr89"
29	39	"C1C1 rho c1e1 pr89"
29	40	"C1C1 rho c1e1 pr89"
29	41	"C1C1 rho c1e1 pr90"
29	42	"C1C1 rho c1e1 pr90"
29	43	"C1C1 rho c1e1 pr90"
29	44	"C1C1 rho c1e1 pr90"
29	45	"C1C1 rho c1e1 pr90"
29	46	"C1C1 rho c1e1 pr90"
29	47	"C1C1 rho c1e1 pr90"
29	48	"C1C1 rho c1e1 pr90"
30	1	"C1C1 rho c1e1 pr85"
30	2	"C1C1 rho c1e1 pr85"
30	3	"C1C1 rho c1e1 pr85"
30	4	"C1C1 rho c1e1 pr85"
30	5	"C1C1 rho c1e1 pr85"
30	6	"C1C1 rho c1e1 pr85"
30	7	"C1C1 rho c1e1 pr85"
30	8	"C1C1 rho c1e1 pr85"
30	9	"C1C1 rho c1e1 pr86"
30	10	"C1C1 rho c1e1 pr86"
30	11	"C1C1 rho c1e1 pr86"
30	12	"C1C1 rho c1e1 pr86"
30	13	"C1C1 rho c1e1 pr86"
30	14	"C1C1 rho c1e1 pr86"
30	15	"C1C1 rho c1e1 pr86"
30	16	"C1C1 rho c1e1 pr86"
30	17	"C1C1 rho c1e1 pr87"
30	18	"C1C1 rho c1e1 pr87"
30	19	"C1C1 rho c1e1 pr87"
30	20	"C1C1 rho c1e1 pr87"
30	21	"C1C1 rho c1e1 pr87"
30	22	"C1C1 rho c1e1 pr87"
30	23	"C1C1 rho c1e1 pr87"
30	24	"C1C1 rho c1e1 pr87"
30	25	"C1C1 rho c1e1 pr88"
30	26	"C1C1 rho c1e1 pr88"
30	27	"C1C1 rho c1e1 pr88"
30	28	"C1C1 rho c1e1 pr88"
30	29	"C1C1 rho c1e1 pr88"
30	30	"C1C1 rho c1e1 pr88"
30	31	"C1C1 rho c1e1 pr88"
30	32	"C1C1 rho c1e1 pr88"
30	33	"C1C1 rho c1e1 pr89"
30	34	"C1C1 rho c1e1 pr89"
30	35	"C1C1 rho c1e1 pr89"
30	36	"C1C1 rho c1e1 pr89"
30	37	"C1C1 rho c1e1 pr89"
30	38	"C1C1 rho c1e1 pr89"
30	39	"C1C1 rho c1e1 pr89"
30	40	"C1C1 rho c1e1 pr89"
30	41	"C1C1 rho c1e1 pr90"
30	42	"C1C1 rho c1e1 pr90"
30	43	"C1C1 rho c1e1 pr90"
30	44	"C1C1 rho c1e1 pr90"
30	45	"C1C1 rho c1e1 pr90"
30	46	"C1C1 rho c1e1 pr90"
30	47	"C1C1 rho c1e1 pr90"
30	48	"C1C1 rho c1e1 pr90"
31	1	"C1C1 rho c1e1 pr85"
31	2	"C1C1 rho c1e1 pr85"
31	3	"C1C1 rho c1e1 pr85"
31	4	"C1C1 rho c1e1 pr85"
31	5	"C1C1 rho c1e1 pr85"
31	6	"C1C1 rho c1e1 pr85"
31	7	"C1C1 rho c1e1 pr85"
31	8	"C1C1 rho c1e1 pr85"
31	9	"C1C1 rho c1e1 pr86"
31	10	"C1C1 rho c1e1 pr86"
31	11	"C1C1 rho c1e1 pr86"
31	12	"C1C1 rho c1e1 pr86"
31	13	"C1C1 rho c1e1 pr86"
31	14	"C1C1 rho c1e1 pr86"
31	15	"C1C1 rho c1e1 pr86"
31	16	"C1C1 rho c1e1 pr86"
31	17	"C1C1 rho c1e1 pr87"
31	18	"C1C1 rho c1e1 pr87"
31	19	"C1C1 rho c1e1 pr87"
31	20	"C1C1 rho c1e1 pr87"
31	21	"C1C1 rho c1e1 pr87"
31	22	"C1C1 rho c1e1 pr87"
31	23	"C1C1 rho c1e1 pr87"
31	24	"C1C1 rho c1e1 pr87"
31	25	"C1C1 rho c1e1 pr88"
31	26	"C1C1 rho c1e1 pr88"
31	27	"C1C1 rho c1e1 pr88"
31	28	"C1C1 rho c1e1 pr88"
31	29	"C1C1 rho c1e1 pr88"
31	30	"C1C1 rho c1e1 pr88"
31	31	"C1C1 rho c1e1 pr88"
31	32	"C1C1 rho c1e1 pr88"
31	33	"C1C1 rho c1e1 pr89"
31	34	"C1C1 rho c1e1 pr89"
31	35	"C1C1 rho c1e1 pr89"
31	36	"C1C1 rho c1e1 pr89"
31	37	"C1C1 rho c1e1 pr89"
31	38	"C1C1 rho c1e1 pr89"
31	39	"C1C1 rho c1e1 pr89"
31	40	"C1C1 rho c1e1 pr89"
31	41	"C1C1 rho c1e1 pr90"
31	42	"C1C1 rho c1e1 pr90"
31	43	"C1C1 rho c1e1 pr90"
31	44	"C1C1 rho c1e1 pr90"
31	45	"C1C1 rho c1e1 pr90"
31	46	"C1C1 rho c1e1 pr90"
31	47	"C1C1 rho c1e1 pr90"
31	48	"C1C1 rho c1e1 pr90"
32	1	"C1C1 rho c1e1 pr85"
32	2	"C1C1 rho c1e1 pr85"
32	3	"C1C1 rho c1e1 pr85"
32	4	"C1C1 rho c1e1 pr85"
32	5	"C1C1 rho c1e1 pr85"
32	6	"C1C1 rho c1e1 pr85"
32	7	"C1C1 rho c1e1 pr85"
32	8	"C1C1 rho c1e1 pr85"
32	9	"C1C1 rho c1e1 pr86"
32	10	"C1C1 rho c1e1 pr86"
32	11	"C1C1 rho c1e1 pr86"
32	12	"C1C1 rho c1e1 pr86"
32	13	"C1C1 rho c1e1 pr86"
32	14	"C1C1 rho c1e1 pr86"
32	15	"C1C1 rho c1e1 pr86"
32	16	"C1C1 rho c1e1 pr86"
32	17	"C1C1 rho c1e1 pr87"
32	18	"C1C1 rho c1e1 pr87"
32	19	"C1C1 rho c1e1 pr87"
32	20	"C1C1 rho c1e1 pr87"
32	21	"C1C1 rho c1e1 pr87"
32	22	"C1C1 rho c1e1 pr87"
32	23	"C1C1 rho c1e1 pr87"
32	24	"C1C1 rho c1e1 pr87"
32	25	"C1C1 rho c1e1 pr88"
32	26	"C1C1 rho c1e1 pr88"
32	27	"C1C1 rho c1e1 pr88"
32	28	"C1C1 rho c1e1 pr88"
32	29	"C1C1 rho c1e1 pr88"
32	30	"C1C1 rho c1e1 pr88"
32	31	"C1C1 rho c1e1 pr88"
32	32	"C1C1 rho c1e1 pr88"
32	33	"C1C1 rho c1e1 pr89"
32	34	"C1C1 rho c1e1 pr89"
32	35	"C1C1 rho c1e1 pr89"
32	36	"C1C1 rho c1e1 pr89"
32	37	"C1C1 rho c1e1 pr89"
32	38	"C1C1 rho c1e1 pr89"
32	39	"C1C1 rho c1e1 pr89"
32	40	"C1C1 rho c1e1 pr89"
32	41	"C1C1 rho c1e1 pr90"
32	42	"C1C1 rho c1e1 pr90"
32	43	"C1C1 rho c1e1 pr90"
32	44	"C1C1 rho c1e1 pr90"
32	45	"C1C1 rho c1e1 pr90"
32	46	"C1C1 rho c1e1 pr90"
32	47	"C1C1 rho c1e1 pr90"
32	48	"C1C1 rho c1e1 pr90"
